index,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0
1997,224.47312681791732,200.60543183521838,198.54326017811698,141.68772662889518,195.1832692307692,223.57857925407913,220.6273604651162,192.89173510466992,172.8855921268902,275.8736585365854,156.8708762886598
1998,220.19385761904775,223.14317431158815,196.38268355291655,139.1531874316941,126.97048611111111,215.37777282780402,241.43061627906974,202.59457461892944,187.5548806742823,153.37821078431378,136.1391701030928
1999,218.77241486710957,207.4144942505411,221.09111672278348,100.02678084935896,134.45178571428573,198.5496809191389,252.1565476190476,179.0386952180835,196.431146282332,155.84934722222218,155.0730923694779
2000,234.15823754069615,224.21758884132615,209.6902690166976,101.4167165158074,135.97558035714283,218.47523464912285,244.4968985507247,187.3742185089974,198.2873218576824,132.19770967741934,118.65102870370374
2001,225.11180569430564,230.2774154246812,209.4448411885247,129.9443545751634,208.43515625000003,196.70594638293417,272.82791304347825,205.57557228835992,218.95579994987466,263.6951904761905,169.29965182648405
2002,220.03854005791501,226.83815480922638,274.55009943440984,138.5600347222221,186.6167741935484,207.8195497578159,222.41227391304346,181.88362537764357,197.47707385166456,174.5269230769231,174.8348451327434
2003,234.00785698924733,231.44284881152913,232.36355976586577,166.35450854700863,210.4608333333333,208.97569033646323,262.2997330097087,217.72883424408013,211.2422257453043,165.0861011904762,184.30458333333334
2004,230.83964912280703,224.20852017364646,231.78133509389662,137.83989388264672,105.62827380952379,210.6934494837759,230.4899321266968,198.6639026629935,201.46560268817203,143.95861111111108,170.45464285714286
2005,230.8021360153257,227.8822321099177,215.82018363939915,135.74605952380955,215.947265625,207.41418033509711,275.10576388888893,207.0048220844812,203.42941039603957,161.47375,192.52460401891247
2006,272.9375180878553,217.92289160414305,248.1948968253968,132.68488470728795,181.4272,221.13560607000696,275.93747564935063,209.1054132653061,236.2351785841337,154.32025862068966,165.2473983739837
2007,228.40012206148282,215.97303147292445,225.43548821898838,121.74471713615027,190.39319402985075,212.38165724946685,300.3284014869889,196.30526959517664,216.16804781153755,178.05933333333334,168.6209543650794
2008,168.40779914529912,194.81231845968756,173.851233744856,110.45005307855628,222.46421052631578,212.22585126984129,239.16672393162392,161.1344981325864,191.59965816326542,119.60053571428568,119.31564022988508
2009,201.66465873015878,218.31576638593944,195.92954128440365,166.4690998427673,145.65915384615383,220.18651592413676,249.06153535353536,183.39717558799668,187.39133132740267,171.95393939393938,186.73308988764043
2010,230.38504985754994,208.52645200283578,232.9422234513275,144.55497252747247,186.59129032258065,228.50528166666666,235.26137426900573,191.94334057971014,211.52145160031245,165.9363095238095,171.39257894736843
2011,246.02526140350872,221.6307556768079,258.75828014184395,162.1610606060607,181.85444444444448,233.7007745535714,188.14315789473685,187.5813902847571,212.8167758945386,178.5100462962963,187.31529680365296
2012,233.72177918069585,210.3774780157652,250.8092775229358,150.10969348659,169.96553333333333,233.17421407731592,233.53337191358025,181.13661965811966,213.89324369027216,129.50995614035088,183.93234222222227
2013,243.70929571303589,223.2436589562907,244.62818467986435,165.93109980620164,170.82011111111112,229.4989108318373,242.51618666666664,232.4121484375,226.50763948271313,316.8997058823529,189.58958333333328
2014,237.700467948718,197.90940727057088,255.92499718468468,174.75564761904772,147.15055555555557,246.85746328224795,250.6496311475409,219.69362719298243,233.9442138752053,222.62805555555556,228.61082191780827
2015,229.79726463104333,204.451165999795,239.78808982683975,179.71998407643304,195.04724637681161,230.12137667349526,244.56283018867936,204.67713107638892,214.83744831730775,581.0067592592591,183.24210416666668
2016,240.9880855855855,213.16874298076027,252.42858333333322,186.05144990366074,207.4182323232323,240.17362259444036,246.39528608923897,221.47289886039883,236.81402434842244,184.98062500000003,182.96392394822007
2017,230.77597338935573,224.70891826192647,249.00010119047636,200.56664843750002,154.83826420890935,228.03578986045324,239.47365079365073,197.32288005578803,200.290752271139,137.35225308641975,169.83511764705887
2018,235.08305214723939,230.256296728705,262.38812494106566,201.33012362637356,191.8287554112554,249.68361883693345,290.90769157088135,231.72458120055833,225.36727595066807,158.71095238095236,214.6304402515723
2019,225.2715134803921,220.57014291667934,255.97117954896498,188.9968432671081,159.24622222222223,255.49223010153,273.34541916167666,216.5162095771144,226.20672017960004,196.69351851851854,193.73934147117654
2020,211.60499999999996,195.9842948134668,263.15227941176477,168.97727272727272,186.66607142857148,216.35626389762945,337.59938271604943,203.0377971014493,164.8998511904762,160.83499999999998,179.56333333333333
